"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","bankable"
43,"Federal-gov",95902,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,40,"United-States","<=50K"
45,"Federal-gov",201127,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,56,"United-States",">50K"
40,"Private",142886,"Bachelors",13,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
36,"Private",187098,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
53,"Local-gov",155314,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
72,"Self-emp-not-inc",203289,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States","<=50K"
22,"Private",82393,"9th",5,"Never-married","Handlers-cleaners","Own-child","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K"
32,"Private",223212,"Preschool",1,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico","<=50K"
27,"Private",230563,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
25,"Private",285367,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
60,"?",139391,"HS-grad",9,"Married-civ-spouse","?","Husband","White","Male",0,0,42,"United-States","<=50K"
38,"Private",198170,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"Private",178506,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
25,"Private",165315,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,37,"United-States","<=50K"
19,"Private",63434,"12th",8,"Never-married","Farming-fishing","Own-child","White","Female",0,0,30,"United-States","<=50K"
35,"Self-emp-inc",140854,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
28,"Private",133043,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States","<=50K"
45,"Self-emp-not-inc",364365,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
34,"Private",179877,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K"
47,"Private",159726,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,85,"United-States",">50K"
53,"Private",165745,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
24,"State-gov",197731,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,49,"United-States",">50K"
48,"Self-emp-not-inc",197702,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
38,"Private",213260,"HS-grad",9,"Separated","Protective-serv","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
34,"Private",182714,"HS-grad",9,"Separated","Other-service","Not-in-family","White","Female",0,0,35,"?","<=50K"
20,"?",220115,"HS-grad",9,"Never-married","?","Own-child","White","Male",0,0,12,"United-States","<=50K"
39,"Private",158956,"Some-college",10,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
21,"Self-emp-not-inc",25631,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
54,"Federal-gov",35576,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
32,"State-gov",317647,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
54,"Private",231482,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
33,"Private",279173,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K"
45,"Private",219632,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
19,"Private",175507,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
20,"?",189740,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,32,"United-States","<=50K"
28,"Private",213081,"11th",7,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"Jamaica","<=50K"
46,"Private",207677,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
29,"Self-emp-not-inc",184710,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
40,"Self-emp-inc",111483,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K"
28,"?",30237,"Some-college",10,"Never-married","?","Unmarried","White","Female",0,0,40,"United-States","<=50K"
73,"?",135601,"Bachelors",13,"Married-civ-spouse","?","Husband","White","Male",0,0,10,"United-States","<=50K"
19,"Private",229756,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,50,"United-States","<=50K"
32,"Local-gov",95530,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
44,"Local-gov",73199,"Assoc-voc",11,"Divorced","Tech-support","Unmarried","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
22,"Private",264874,"Some-college",10,"Never-married","Tech-support","Other-relative","White","Female",0,0,40,"United-States","<=50K"
21,"Private",177526,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
23,"Private",52566,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Private",44363,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
54,"Private",143822,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",">50K"
42,"Private",245975,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
61,"Private",34632,"12th",8,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"State-gov",24008,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,"United-States","<=50K"
28,"Private",191342,"Some-college",10,"Never-married","Sales","Not-in-family","Other","Male",0,0,40,"India","<=50K"
69,"?",180187,"Assoc-acdm",12,"Widowed","?","Not-in-family","White","Female",0,0,6,"Italy","<=50K"
36,"State-gov",168894,"Assoc-voc",11,"Married-spouse-absent","Protective-serv","Own-child","White","Female",0,0,40,"Germany","<=50K"
50,"Local-gov",320386,"Assoc-acdm",12,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
45,"Self-emp-not-inc",275445,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,50,"United-States","<=50K"
38,"Self-emp-inc",54953,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,38,"United-States","<=50K"
32,"Private",39223,"10th",6,"Separated","Craft-repair","Unmarried","Black","Female",0,0,40,"?","<=50K"
21,"Private",355287,"9th",5,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,48,"Mexico","<=50K"
62,"?",141218,"Masters",14,"Married-civ-spouse","?","Husband","White","Male",0,0,30,"United-States",">50K"
43,"Private",102114,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
35,"Self-emp-not-inc",60269,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K"
21,"Private",184543,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"Federal-gov",113688,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
39,"Private",333305,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,45,"United-States",">50K"
19,"Private",118535,"12th",8,"Never-married","Sales","Own-child","White","Female",0,0,18,"United-States","<=50K"
56,"Private",76142,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
45,"Federal-gov",359808,"Assoc-acdm",12,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
29,"Private",196243,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",194848,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
44,"Private",192878,"Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K"
48,"Private",70209,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,20,"United-States","<=50K"
25,"Private",178478,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
36,"Private",389725,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
25,"Private",259300,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,16,"United-States","<=50K"
28,"Private",115438,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
35,"Private",129597,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,46,"United-States","<=50K"
24,"Local-gov",387108,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,40,"United-States","<=50K"
43,"Private",105936,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,"United-States",">50K"
23,"Private",320294,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
41,"Self-emp-inc",32016,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,62,"United-States","<=50K"
50,"Private",280278,"HS-grad",9,"Widowed","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
57,"Private",342906,"9th",5,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,55,"United-States",">50K"
25,"Private",181598,"11th",7,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","<=50K"
43,"Self-emp-inc",140988,"Bachelors",13,"Married-civ-spouse","Sales","Other-relative","Asian-Pac-Islander","Male",0,0,45,"India","<=50K"
28,"Private",31935,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
52,"Private",89041,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
19,"Private",236940,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",258379,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,32,"United-States","<=50K"
20,"Private",197997,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K"
39,"Private",165848,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
53,"Private",154891,"9th",5,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
39,"Private",160120,"Some-college",10,"Never-married","Machine-op-inspct","Other-relative","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K"
66,"Private",174788,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
39,"Private",176101,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
37,"Private",38948,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K"
34,"Private",271933,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Wife","White","Female",0,0,40,"United-States","<=50K"
17,"Private",100828,"11th",7,"Never-married","Other-service","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
42,"Private",213214,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
30,"Private",348618,"9th",5,"Married-civ-spouse","Craft-repair","Husband","Other","Male",0,0,40,"Mexico","<=50K"
33,"?",211699,"Some-college",10,"Divorced","?","Unmarried","White","Female",0,0,40,"United-States","<=50K"
65,"Private",153522,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,17,"United-States","<=50K"
35,"Private",258339,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",">50K"
27,"Private",119793,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
33,"Private",245659,"Some-college",10,"Separated","Other-service","Unmarried","White","Female",0,0,38,"El-Salvador","<=50K"
47,"Private",104068,"HS-grad",9,"Divorced","Prof-specialty","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K"
30,"Private",337908,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,20,"United-States","<=50K"
21,"Private",162228,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,30,"United-States","<=50K"
33,"Private",314310,"HS-grad",9,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
61,"?",394534,"HS-grad",9,"Married-civ-spouse","?","Husband","Black","Male",0,0,6,"United-States","<=50K"
29,"Private",308136,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
21,"Private",229826,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,20,"United-States","<=50K"
49,"Self-emp-inc",246739,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",">50K"
35,"Private",188041,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K"
26,"Private",203492,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
53,"Federal-gov",177647,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"France",">50K"
74,"Private",260669,"10th",6,"Divorced","Other-service","Not-in-family","White","Female",0,0,1,"United-States","<=50K"
40,"Private",192344,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
41,"Private",175674,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
29,"Self-emp-not-inc",160786,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States",">50K"
31,"Private",91666,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Male",0,0,60,"United-States","<=50K"
21,"Private",221157,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,30,"United-States","<=50K"
57,"Local-gov",143910,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
48,"Private",209182,"Preschool",1,"Separated","Other-service","Unmarried","White","Female",0,0,40,"El-Salvador","<=50K"
36,"Self-emp-inc",107218,"Some-college",10,"Divorced","Sales","Unmarried","Asian-Pac-Islander","Male",0,0,55,"United-States","<=50K"
51,"Private",55500,"12th",8,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
38,"Private",320451,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"?","<=50K"
51,"Local-gov",184542,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
29,"Private",275110,"Some-college",10,"Separated","Handlers-cleaners","Not-in-family","Black","Male",0,0,42,"United-States","<=50K"
37,"Self-emp-inc",51264,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
45,"?",215943,"HS-grad",9,"Married-civ-spouse","?","Husband","White","Male",0,0,40,"United-States","<=50K"
